<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.28	15:30:00	2211.40	2216.06	2205.75	2215.62	8832	0	25
2024.03.28	16:00:00	2215.62	2217.09	2208.76	2209.57	7559	0	25
2024.03.28	16:30:00	2209.63	2210.76	2202.20	2206.73	9246	0	25
2024.03.28	17:00:00	2207.54	2209.26	2204.24	2206.41	7927	0	25
2024.03.28	17:30:00	2206.58	2214.96	2206.57	2214.31	6945	0	25
2024.03.28	18:00:00	2214.22	2216.90	2212.16	2215.08	6374	0	25
2024.03.28	18:30:00	2215.08	2216.32	2213.18	2215.84	4884	0	25
2024.03.28	19:00:00	2215.84	2219.31	2213.40	2219.06	5269	0	25
2024.03.28	19:30:00	2219.05	2225.52	2218.63	2220.29	7549	0	25
2024.03.28	20:00:00	2220.35	2223.27	2216.69	2217.78	5729	0	25
2024.03.28	20:30:00	2217.87	2222.12	2217.84	2221.95	3249	0	25
2024.03.28	21:00:00	2221.88	2222.35	2220.72	2221.18	2153	0	25
2024.03.28	21:30:00	2221.21	2221.43	2218.29	2220.50	2029	0	25
2024.03.28	22:00:00	2220.45	2221.35	2217.91	2219.46	1958	0	25
2024.03.28	22:30:00	2219.45	2222.18	2218.60	2221.74	1934	0	25
2024.03.28	23:00:00	2221.68	2221.71	2219.56	2219.69	961	0	25
2024.03.28	23:30:00	2219.69	2236.16	2219.68	2232.41	2801	0	25
2024.04.01	01:00:00	2243.16	2243.16	2235.01	2241.76	3782	0	25
2024.04.01	01:30:00	2241.95	2242.11	2235.90	2236.84	2178	0	28
2024.04.01	02:00:00	2236.84	2240.34	2235.61	2240.06	1668	0	25
2024.04.01	02:30:00	2240.05	2247.31	2240.05	2245.96	3918	0	25
2024.04.01	03:00:00	2245.96	2250.43	2243.80	2250.07	4169	0	27
2024.04.01	03:30:00	2249.80	2256.33	2249.30	2250.02	4316	0	25
2024.04.01	04:00:00	2249.99	2259.51	2249.99	2258.49	6887	0	25
2024.04.01	04:30:00	2258.52	2259.46	2254.97	2255.85	5099	0	26
2024.04.01	05:00:00	2255.87	2257.96	2254.91	2257.84	3069	0	25
2024.04.01	05:30:00	2257.83	2258.16	2255.45	2257.31	2523	0	25
2024.04.01	06:00:00	2257.30	2259.43	2256.51	2258.43	3285	0	25
2024.04.01	06:30:00	2258.44	2265.07	2258.34	2264.36	3581	0	25
2024.04.01	07:00:00	2264.41	2265.63	2260.06	2260.56	2693	0	25
2024.04.01	07:30:00	2260.58	2260.90	2258.08	2260.29	2314	0	25
2024.04.01	08:00:00	2260.27	2260.85	2258.00	2258.00	1663	0	25
2024.04.01	08:30:00	2257.95	2263.34	2257.87	2261.62	3640	0	25
2024.04.01	09:00:00	2261.56	2262.76	2259.45	2261.48	2474	0	25
2024.04.01	09:30:00	2261.47	2262.52	2258.89	2260.21	2347	0	25
2024.04.01	10:00:00	2260.20	2261.71	2259.17	2261.71	1762	0	25
2024.04.01	10:30:00	2261.70	2263.03	2256.84	2257.46	2284	0	25
2024.04.01	11:00:00	2257.38	2260.13	2256.95	2257.61	2432	0	25
2024.04.01	11:30:00	2257.60	2258.19	2255.73	2257.45	1799	0	25
2024.04.01	12:00:00	2257.18	2258.30	2250.65	2252.93	2378	0	25
2024.04.01	12:30:00	2253.01	2254.47	2249.35	2251.72	2759	0	25
2024.04.01	13:00:00	2251.73	2253.42	2249.15	2249.91	2590	0	25
2024.04.01	13:30:00	2249.99	2250.71	2245.51	2247.76	2721	0	25
2024.04.01	14:00:00	2247.77	2249.70	2246.45	2248.95	2049	0	25
2024.04.01	14:30:00	2248.85	2251.02	2246.55	2246.74	2732	0	25
2024.04.01	15:00:00	2246.77	2248.45	2243.55	2248.30	5922	0	25
2024.04.01	15:30:00	2248.31	2252.57	2247.76	2252.48	5191	0	25
2024.04.01	16:00:00	2252.52	2257.80	2252.45	2253.98	6630	0	25
2024.04.01	16:30:00	2253.99	2254.48	2239.24	2246.49	10481	0	25
2024.04.01	17:00:00	2246.48	2246.48	2230.75	2233.00	11260	0	25
2024.04.01	17:30:00	2232.99	2237.55	2228.45	2235.88	8594	0	25
2024.04.01	18:00:00	2235.85	2239.79	2233.66	2239.32	6586	0	25
2024.04.01	18:30:00	2239.31	2240.56	2237.26	2239.68	4590	0	25
2024.04.01	19:00:00	2239.68	2242.79	2237.05	2241.77	5060	0	25
2024.04.01	19:30:00	2241.76	2243.33	2237.08	2238.03	3780	0	25
2024.04.01	20:00:00	2238.05	2239.22	2234.71	2236.76	3911	0	25
2024.04.01	20:30:00	2236.84	2239.27	2236.56	2239.10	2215	0	25
2024.04.01	21:00:00	2239.10	2241.21	2238.05	2240.16	2088	0	25
2024.04.01	21:30:00	2240.17	2240.46	2238.92	2239.29	1589	0	25
2024.04.01	22:00:00	2239.30	2241.67	2239.05	2241.00	1949	0	25
2024.04.01	22:30:00	2240.98	2244.62	2239.86	2244.61	1869	0	25
2024.04.01	23:00:00	2244.62	2248.69	2242.97	2248.51	2124	0	25
2024.04.01	23:30:00	2248.52	2251.33	2248.46	2251.33	1418	0	25
2024.04.02	01:00:00	2251.27	2255.10	2248.50	2254.96	1276	0	25
2024.04.02	01:30:00	2254.95	2255.81	2252.51	2253.57	1474	0	25
2024.04.02	02:00:00	2253.57	2253.66	2249.80	2250.76	1230	0	25
2024.04.02	02:30:00	2250.78	2251.35	2248.52	2248.95	1444	0	25
2024.04.02	03:00:00	2248.93	2251.96	2247.77	2251.03	2864	0	25
2024.04.02	03:30:00	2251.00	2253.53	2249.55	2250.30	2705	0	25
2024.04.02	04:00:00	2250.19	2250.19	2246.63	2249.13	4326	0	25
2024.04.02	04:30:00	2249.15	2249.81	2247.92	2248.96	3180	0	25
2024.04.02	05:00:00	2248.97	2249.67	2247.75	2248.20	1657	0	25
2024.04.02	05:30:00	2248.21	2254.99	2248.01	2254.23	3635	0	25
2024.04.02	06:00:00	2254.22	2255.26	2252.64	2253.53	2936	0	25
2024.04.02	06:30:00	2253.60	2253.76	2251.21	2251.53	1637	0	25
2024.04.02	07:00:00	2251.52	2252.36	2250.35	2252.14	1148	0	25
2024.04.02	07:30:00	2252.14	2259.77	2252.08	2256.59	2675	0	25
2024.04.02	08:00:00	2256.56	2257.00	2254.02	2254.35	1901	0	25
2024.04.02	08:30:00	2254.33	2255.00	2252.19	2253.52	2864	0	25
2024.04.02	09:00:00	2253.52	2255.62	2252.32	2254.53	2785	0	25
2024.04.02	09:30:00	2254.50	2256.07	2253.10	2255.64	2850	0	25
2024.04.02	10:00:00	2255.65	2255.80	2253.35	2254.06	3157	0	25
2024.04.02	10:30:00	2254.06	2257.57	2253.16	2256.36	3257	0	25
2024.04.02	11:00:00	2256.23	2262.76	2256.11	2261.39	4977	0	25
2024.04.02	11:30:00	2261.48	2262.18	2260.30	2261.07	3083	0	25
2024.04.02	12:00:00	2261.08	2263.09	2260.45	2262.96	2590	0	25
2024.04.02	12:30:00	2263.04	2266.74	2259.56	2260.68	4586	0	25
2024.04.02	13:00:00	2260.67	2260.67	2255.02	2260.60	4324	0	25
2024.04.02	13:30:00	2260.61	2264.65	2260.03	2262.08	3036	0	25
2024.04.02	14:00:00	2262.08	2262.09	2255.96	2257.45	4122	0	25
2024.04.02	14:30:00	2257.45	2260.72	2256.38	2260.47	3976	0	25
2024.04.02	15:00:00	2260.50	2261.39	2253.98	2256.51	5492	0	25
2024.04.02	15:30:00	2256.48	2258.81	2253.29	2257.49	6467	0	25
2024.04.02	16:00:00	2257.47	2259.84	2254.46	2258.45	7524	0	25
2024.04.02	16:30:00	2258.46	2266.71	2257.76	2265.09	9707	0	25
2024.04.02	17:00:00	2265.12	2276.93	2263.27	2275.11	10671	0	25
2024.04.02	17:30:00	2275.15	2276.61	2257.19	2260.68	10382	0	25
2024.04.02	18:00:00	2260.73	2261.13	2253.83	2255.42	8309	0	25
2024.04.02	18:30:00	2255.41	2259.89	2250.81	2258.52	7321	0	25
2024.04.02	19:00:00	2258.58	2260.00	2254.10	2257.74	5544	0	25
2024.04.02	19:30:00	2257.79	2261.39	2257.76	2260.26	4449	0	25
2024.04.02	20:00:00	2260.27	2262.37	2259.46	2261.21	4355	0	25
2024.04.02	20:30:00	2261.11	2266.60	2260.72	2265.84	4174	0	25
2024.04.02	21:00:00	2265.84	2272.72	2265.45	2271.30	5539	0	25
2024.04.02	21:30:00	2271.31	2272.13	2268.25	2271.38	3465	0	25
2024.04.02	22:00:00	2271.40	2275.01	2270.97	2273.54	3500	0	25
2024.04.02	22:30:00	2273.54	2279.31	2272.56	2277.38	3869	0	25
2024.04.02	23:00:00	2277.40	2277.60	2275.70	2277.27	1837	0	25
2024.04.02	23:30:00	2277.28	2280.96	2277.04	2280.26	1627	0	25
2024.04.03	01:00:00	2280.27	2288.27	2279.58	2286.87	3018	0	25
2024.04.03	01:30:00	2286.87	2287.49	2281.42	2281.77	2406	0	25
2024.04.03	02:00:00	2281.77	2283.70	2281.24	2281.59	1093	0	25
2024.04.03	02:30:00	2281.62	2281.79	2277.77	2279.89	2195	0	25
2024.04.03	03:00:00	2279.63	2285.48	2279.25	2282.78	3190	0	25
2024.04.03	03:30:00	2282.77	2285.79	2282.61	2283.13	3086	0	25
2024.04.03	04:00:00	2283.14	2283.40	2276.64	2280.07	5681	0	25
2024.04.03	04:30:00	2280.12	2282.61	2277.98	2282.46	4011	0	25
2024.04.03	05:00:00	2282.45	2284.53	2281.52	2283.50	2612	0	25
2024.04.03	05:30:00	2283.50	2284.50	2282.05	2283.33	1918	0	25
2024.04.03	06:00:00	2283.35	2287.91	2283.24	2283.99	3839	0	25
2024.04.03	06:30:00	2283.94	2285.75	2283.13	2285.02	1620	0	25
2024.04.03	07:00:00	2285.04	2287.02	2285.04	2285.15	1553	0	25
2024.04.03	07:30:00	2285.11	2286.54	2283.65	2283.67	1506	0	25
2024.04.03	08:00:00	2283.70	2283.89	2280.87	2283.56	2308	0	25
2024.04.03	08:30:00	2283.56	2285.96	2281.69	2285.93	3032	0	25
2024.04.03	09:00:00	2285.93	2285.97	2280.92	2281.35	3287	0	25
2024.04.03	09:30:00	2281.41	2283.17	2280.98	2281.92	3111	0	25
2024.04.03	10:00:00	2281.87	2281.96	2270.41	2272.74	4783	0	25
2024.04.03	10:30:00	2272.68	2273.68	2270.74	2271.13	4336	0	25
2024.04.03	11:00:00	2271.13	2271.28	2267.60	2269.41	4368	0	25
2024.04.03	11:30:00	2269.42	2275.96	2268.58	2273.17	4470	0	25
2024.04.03	12:00:00	2273.17	2274.70	2269.87	2270.05	3319	0	25
2024.04.03	12:30:00	2269.95	2274.62	2269.62	2272.01	3167	0	25
2024.04.03	13:00:00	2271.94	2273.33	2270.33	2271.13	3386	0	25
2024.04.03	13:30:00	2271.10	2273.09	2269.87	2272.66	3099	0	25
2024.04.03	14:00:00	2272.66	2273.19	2268.75	2270.49	3122	0	25
2024.04.03	14:30:00	2270.49	2274.44	2269.54	2273.70	3819	0	25
2024.04.03	15:00:00	2273.69	2274.24	2265.37	2268.59	7698	0	25
2024.04.03	15:30:00	2268.58	2275.09	2267.96	2274.85	7750	0	25
2024.04.03	16:00:00	2274.81	2278.77	2273.33	2274.44	7638	0	25
2024.04.03	16:30:00	2274.40	2276.97	2271.59	2274.97	9282	0	25
2024.04.03	17:00:00	2274.98	2285.22	2274.98	2276.03	10944	0	25
2024.04.03	17:30:00	2275.93	2284.95	2274.09	2282.64	7537	0	25
2024.04.03	18:00:00	2282.65	2286.92	2280.54	2286.61	7101	0	25
2024.04.03	18:30:00	2286.62	2288.29	2282.39	2286.23	6477	0	25
2024.04.03	19:00:00	2286.24	2292.91	2280.71	2291.58	7637	0	25
2024.04.03	19:30:00	2291.51	2295.13	2291.10	2293.91	7576	0	25
2024.04.03	20:00:00	2293.96	2294.86	2288.80	2294.50	5760	0	25
2024.04.03	20:30:00	2294.51	2295.53	2291.51	2294.96	3956	0	25
2024.04.03	21:00:00	2294.97	2295.36	2293.83	2294.34	2561	0	25
2024.04.03	21:30:00	2294.31	2297.77	2294.31	2296.38	2328	0	25
2024.04.03	22:00:00	2296.35	2298.84	2294.56	2295.71	3239	0	25
2024.04.03	22:30:00	2295.71	2297.75	2294.78	2297.43	2336	0	25
2024.04.03	23:00:00	2297.54	2299.14	2297.27	2298.81	1352	0	25
2024.04.03	23:30:00	2298.81	2301.09	2297.91	2299.35	1261	0	25
2024.04.04	01:00:00	2299.61	2302.60	2298.91	2301.73	1969	0	25
2024.04.04	01:30:00	2301.71	2302.52	2299.47	2301.72	2119	0	25
2024.04.04	02:00:00	2301.72	2301.72	2299.94	2300.75	1798	0	25
2024.04.04	02:30:00	2300.76	2300.95	2296.25	2297.46	2279	0	25
2024.04.04	03:00:00	2297.54	2300.88	2297.25	2299.52	3047	0	25
2024.04.04	03:30:00	2299.50	2302.51	2297.75	2302.14	2809	0	25
2024.04.04	04:00:00	2302.25	2304.73	2297.48	2300.08	3882	0	25
2024.04.04	04:30:00	2300.07	2303.01	2299.23	2301.05	1880	0	25
2024.04.04	05:00:00	2301.05	2301.26	2299.90	2300.75	2148	0	25
2024.04.04	05:30:00	2300.75	2302.05	2297.75	2299.54	1827	0	25
2024.04.04	06:00:00	2299.49	2300.50	2297.59	2299.61	1944	0	25
2024.04.04	06:30:00	2299.60	2300.38	2298.05	2299.09	1181	0	25
2024.04.04	07:00:00	2299.11	2300.15	2298.29	2299.65	1199	0	25
2024.04.04	07:30:00	2299.65	2299.65	2298.24	2298.78	1196	0	25
2024.04.04	08:00:00	2298.74	2300.63	2297.59	2298.42	1849	0	25
2024.04.04	08:30:00	2298.38	2299.09	2294.92	2295.25	1615	0	25
2024.04.04	09:00:00	2295.25	2297.32	2295.22	2296.71	2190	0	25
2024.04.04	09:30:00	2296.75	2296.89	2294.75	2295.75	1615	0	25
2024.04.04	10:00:00	2295.74	2297.34	2292.88	2294.65	3235	0	25
2024.04.04	10:30:00	2294.65	2298.10	2291.78	2292.96	4208	0	25
2024.04.04	11:00:00	2292.97	2294.47	2291.33	2291.75	3281	0	25
2024.04.04	11:30:00	2291.62	2293.89	2290.99	2291.56	2863	0	25
2024.04.04	12:00:00	2291.55	2293.99	2290.75	2293.39	2727	0	25
2024.04.04	12:30:00	2293.40	2294.05	2290.92	2293.21	2386	0	25
2024.04.04	13:00:00	2293.23	2294.99	2292.78	2294.05	2179	0	25
2024.04.04	13:30:00	2294.07	2294.73	2292.53	2294.46	2073	0	25
2024.04.04	14:00:00	2294.46	2295.11	2292.39	2293.25	2232	0	25
2024.04.04	14:30:00	2293.24	2293.42	2288.75	2289.20	3891	0	25
2024.04.04	15:00:00	2289.25	2289.92	2283.75	2285.92	6910	0	25
2024.04.04	15:30:00	2285.85	2289.05	2282.72	2288.13	8219	0	25
2024.04.04	16:00:00	2288.15	2291.07	2285.11	2290.07	5653	0	25
2024.04.04	16:30:00	2289.99	2290.17	2284.68	2287.54	8628	0	25
2024.04.04	17:00:00	2287.43	2297.49	2287.09	2297.39	7648	0	25
2024.04.04	17:30:00	2297.41	2299.34	2293.48	2295.12	7425	0	25
2024.04.04	18:00:00	2295.11	2295.51	2291.96	2293.31	4902	0	25
2024.04.04	18:30:00	2293.30	2294.00	2290.22	2292.03	4623	0	25
2024.04.04	19:00:00	2292.03	2293.12	2288.65	2291.20	3738	0	25
2024.04.04	19:30:00	2291.19	2291.76	2286.35	2286.72	3523	0	25
2024.04.04	20:00:00	2286.71	2291.43	2286.32	2289.31	4184	0	25
2024.04.04	20:30:00	2289.30	2294.03	2289.28	2293.95	2944	0	25
2024.04.04	21:00:00	2293.90	2302.58	2292.95	2299.42	5742	0	25
2024.04.04	21:30:00	2299.41	2305.54	2298.08	2304.04	7093	0	25
2024.04.04	22:00:00	2304.02	2304.65	2290.82	2294.82	6930	0	25
2024.04.04	22:30:00	2294.77	2295.51	2279.68	2284.97	9094	0	25
2024.04.04	23:00:00	2284.88	2291.61	2284.80	2291.33	3158	0	25
2024.04.04	23:30:00	2291.35	2291.44	2289.31	2290.24	1009	0	25
2024.04.05	01:00:00	2290.94	2293.32	2290.67	2291.73	968	0	25
2024.04.05	01:30:00	2291.74	2291.78	2288.27	2289.61	1252	0	25
2024.04.05	02:00:00	2289.61	2291.14	2289.59	2290.12	977	0	25
2024.04.05	02:30:00	2290.15	2291.06	2288.64	2288.69	1170	0	25
2024.04.05	03:00:00	2288.82	2290.26	2283.80	2283.91	3274	0	25
2024.04.05	03:30:00	2283.92	2286.06	2282.78	2283.06	3661	0	25
2024.04.05	04:00:00	2283.05	2284.06	2268.09	2270.55	6928	0	25
2024.04.05	04:30:00	2270.58	2275.13	2267.73	2271.81	5754	0	26
2024.04.05	05:00:00	2271.74	2274.70	2270.83	2272.63	3393	0	25
2024.04.05	05:30:00	2272.63	2274.42	2271.74	2273.77	2198	0	25
2024.04.05	06:00:00	2273.76	2279.40	2273.51	2278.12	2991	0	25
2024.04.05	06:30:00	2278.27	2278.79	2275.09	2276.68	2197	0	25
2024.04.05	07:00:00	2276.66	2279.22	2276.53	2278.63	1547	0	25
2024.04.05	07:30:00	2278.63	2279.77	2277.06	2278.00	1669	0	25
2024.04.05	08:00:00	2278.02	2280.40	2277.36	2279.85	1572	0	25
2024.04.05	08:30:00	2279.82	2282.31	2278.30	2279.73	2704	0	25
2024.04.05	09:00:00	2279.73	2283.10	2276.52	2279.12	3398	0	25
2024.04.05	09:30:00	2279.12	2280.03	2277.28	2279.07	2784	0	25
2024.04.05	10:00:00	2279.09	2286.22	2279.01	2286.05	4888	0	25
2024.04.05	10:30:00	2286.08	2290.54	2284.12	2289.09	5194	0	25
2024.04.05	11:00:00	2289.06	2291.71	2287.11	2287.32	4351	0	25
2024.04.05	11:30:00	2287.33	2290.80	2284.85	2288.04	3142	0	25
2024.04.05	12:00:00	2288.06	2289.46	2286.61	2287.91	3029	0	25
2024.04.05	12:30:00	2287.96	2293.52	2287.91	2291.15	3624	0	25
2024.04.05	13:00:00	2290.99	2296.03	2290.69	2292.97	3781	0	25
2024.04.05	13:30:00	2292.98	2294.75	2292.88	2293.91	2842	0	25
2024.04.05	14:00:00	2293.88	2294.59	2291.48	2293.46	3443	0	25
2024.04.05	14:30:00	2293.50	2294.04	2289.78	2291.10	3553	0	25
2024.04.05	15:00:00	2291.00	2297.02	2290.26	2297.02	5884	0	25
2024.04.05	15:30:00	2297.03	2297.03	2280.32	2290.78	12874	0	25
2024.04.05	16:00:00	2290.82	2299.22	2286.96	2295.37	10023	0	25
2024.04.05	16:30:00	2295.45	2303.60	2292.24	2299.77	11196	0	25
2024.04.05	17:00:00	2299.75	2311.54	2295.78	2311.31	10531	0	25
2024.04.05	17:30:00	2311.34	2324.68	2310.14	2317.40	12237	0	25
2024.04.05	18:00:00	2317.42	2327.15	2315.22	2324.50	9880	0	25
2024.04.05	18:30:00	2324.51	2328.36	2321.54	2326.18	8358	0	25
2024.04.05	19:00:00	2326.18	2329.42	2322.23	2325.15	6940	0	25
2024.04.05	19:30:00	2325.16	2327.66	2324.35	2327.14	4636	0	25
2024.04.05	20:00:00	2327.19	2330.42	2324.49	2325.60	5388	0	25
2024.04.05	20:30:00	2325.53	2328.22	2325.01	2326.14	3319	0	25
2024.04.05	21:00:00	2326.13	2328.34	2323.53	2326.04	3371	0	25
2024.04.05	21:30:00	2326.01	2327.30	2324.98	2325.22	2503	0	25
2024.04.05	22:00:00	2325.23	2325.27	2320.68	2322.99	3755	0	25
2024.04.05	22:30:00	2322.89	2323.65	2321.59	2323.19	2815	0	25
2024.04.05	23:00:00	2323.15	2325.30	2322.80	2324.66	1173	0	25
2024.04.05	23:30:00	2324.66	2329.91	2324.63	2329.28	1755	0	25
2024.04.08	01:00:00	2323.61	2328.42	2304.04	2310.25	4714	0	25
2024.04.08	01:30:00	2310.25	2311.84	2306.21	2307.58	3219	0	25
2024.04.08	02:00:00	2307.51	2314.27	2306.11	2311.54	3217	0	25
2024.04.08	02:30:00	2311.51	2313.32	2309.69	2311.19	2572	0	25
2024.04.08	03:00:00	2311.27	2312.01	2306.29	2307.55	4563	0	25
2024.04.08	03:30:00	2307.55	2309.60	2306.02	2306.13	4427	0	25
2024.04.08	04:00:00	2306.13	2314.10	2302.86	2313.46	9637	0	26
2024.04.08	04:30:00	2313.45	2325.06	2313.45	2324.24	8644	0	26
2024.04.08	05:00:00	2324.24	2333.30	2321.64	2327.42	8375	0	25
2024.04.08	05:30:00	2327.43	2354.02	2327.43	2348.09	10184	0	26
2024.04.08	06:00:00	2348.08	2349.88	2342.23	2343.46	7417	0	26
2024.04.08	06:30:00	2343.41	2345.72	2340.93	2345.53	4042	0	25
2024.04.08	07:00:00	2345.52	2345.62	2341.26	2341.37	3212	0	25
2024.04.08	07:30:00	2341.44	2344.66	2339.95	2342.10	3607	0	25
2024.04.08	08:00:00	2342.11	2343.62	2338.31	2341.39	4081	0	25
2024.04.08	08:30:00	2341.39	2341.41	2331.84	2334.55	7816	0	25
2024.04.08	09:00:00	2334.59	2336.84	2331.75	2336.73	5596	0	25
2024.04.08	09:30:00	2336.77	2341.35	2334.66	2336.15	5501	0	25
2024.04.08	10:00:00	2336.16	2338.81	2333.74	2336.05	4614	0	25
2024.04.08	10:30:00	2335.97	2338.84	2333.99	2337.76	4350	0	25
2024.04.08	11:00:00	2337.70	2341.44	2335.28	2335.33	5656	0	25
2024.04.08	11:30:00	2335.33	2336.70	2333.30	2336.20	3982	0	25
2024.04.08	12:00:00	2336.27	2337.18	2334.11	2335.99	3626	0	25
2024.04.08	12:30:00	2335.98	2337.77	2335.46	2337.45	3072	0	25
2024.04.08	13:00:00	2337.46	2340.72	2335.05	2340.26	3503	0	25
2024.04.08	13:30:00	2340.13	2343.53	2339.74	2340.02	4329	0	25
2024.04.08	14:00:00	2340.02	2342.43	2337.70	2340.10	3973	0	25
2024.04.08	14:30:00	2340.07	2341.23	2336.47	2337.30	4662	0	25
2024.04.08	15:00:00	2337.30	2337.99	2322.69	2326.70	9423	0	25
2024.04.08	15:30:00	2326.69	2330.92	2324.63	2329.03	8175	0	25
2024.04.08	16:00:00	2329.06	2334.99	2325.58	2332.76	10024	0	25
2024.04.08	16:30:00	2332.75	2335.66	2326.90	2327.45	11240	0	25
2024.04.08	17:00:00	2327.34	2327.82	2318.67	2326.00	10467	0	25
2024.04.08	17:30:00	2326.04	2329.28	2324.29	2328.93	8192	0	25
2024.04.08	18:00:00	2328.83	2331.54	2326.80	2330.52	6702	0	25
2024.04.08	18:30:00	2330.53	2331.54	2325.64	2327.84	5101	0	25
2024.04.08	19:00:00	2327.91	2330.17	2326.24	2328.74	3847	0	25
2024.04.08	19:30:00	2328.76	2329.25	2325.98	2328.46	3534	0	25
2024.04.08	20:00:00	2328.53	2332.09	2327.56	2332.06	4369	0	25
2024.04.08	20:30:00	2332.20	2339.14	2332.20	2337.88	5905	0	25
2024.04.08	21:00:00	2337.97	2341.92	2336.90	2341.65	3534	0	25
2024.04.08	21:30:00	2341.66	2342.00	2337.63	2338.94	3083	0	25
2024.04.08	22:00:00	2338.85	2340.14	2337.59	2339.30	2413	0	25
2024.04.08	22:30:00	2339.27	2340.54	2337.06	2338.37	2504	0	25
2024.04.08	23:00:00	2338.34	2339.02	2337.86	2338.02	946	0	25
2024.04.08	23:30:00	2338.03	2339.37	2337.96	2339.26	828	0	25
2024.04.09	01:00:00	2338.80	2338.86	2336.87	2337.18	665	0	25
2024.04.09	01:30:00	2337.18	2338.91	2337.11	2338.64	688	0	25
2024.04.09	02:00:00	2338.64	2340.36	2338.29	2339.43	922	0	25
2024.04.09	02:30:00	2339.43	2340.40	2337.63	2338.74	1127	0	25
2024.04.09	03:00:00	2338.73	2341.62	2338.54	2339.24	2574	0	25
2024.04.09	03:30:00	2339.27	2341.08	2339.13	2340.82	1520	0	25
2024.04.09	04:00:00	2340.77	2345.22	2337.75	2343.62	6229	0	25
2024.04.09	04:30:00	2343.59	2348.38	2339.19	2339.95	7048	0	26
2024.04.09	05:00:00	2339.96	2343.09	2338.45	2342.30	4139	0	25
2024.04.09	05:30:00	2342.28	2345.75	2340.92	2345.17	3468	0	25
2024.04.09	06:00:00	2345.14	2346.49	2343.14	2343.88	3399	0	25
2024.04.09	06:30:00	2343.88	2344.89	2343.12	2343.93	1697	0	25
2024.04.09	07:00:00	2343.91	2346.15	2343.28	2345.02	2003	0	25
2024.04.09	07:30:00	2345.03	2345.08	2343.05	2344.18	1052	0	25
2024.04.09	08:00:00	2344.20	2346.56	2343.93	2345.19	1783	0	25
2024.04.09	08:30:00	2345.18	2347.93	2344.82	2345.03	3109	0	25
2024.04.09	09:00:00	2345.03	2346.81	2343.05	2345.78	4459	0	25
2024.04.09	09:30:00	2345.80	2346.37	2344.34	2344.44	3211	0	25
2024.04.09	10:00:00	2344.33	2356.88	2344.31	2352.26	5500	0	25
2024.04.09	10:30:00	2352.18	2356.14	2350.94	2353.88	4308	0	25
2024.04.09	11:00:00	2353.98	2357.07	2351.37	2355.85	4428	0	25
2024.04.09	11:30:00	2355.74	2359.22	2355.55	2357.52	4434	0	25
2024.04.09	12:00:00	2357.63	2365.26	2357.18	2364.76	5049	0	25
2024.04.09	12:30:00	2364.77	2365.13	2362.06	2363.13	4744	0	25
2024.04.09	13:00:00	2363.17	2364.17	2356.85	2357.24	4857	0	25
2024.04.09	13:30:00	2357.26	2358.77	2355.82	2356.36	3867	0	25
2024.04.09	14:00:00	2356.41	2356.63	2352.39	2354.85	4184	0	25
2024.04.09	14:30:00	2354.84	2355.04	2349.52	2354.45	4818	0	25
2024.04.09	15:00:00	2354.46	2357.31	2345.69	2347.78	7828	0	25
2024.04.09	15:30:00	2347.78	2351.40	2345.85	2349.35	7269	0	25
2024.04.09	16:00:00	2349.31	2353.96	2348.09	2352.78	8470	0	25
2024.04.09	16:30:00	2352.85	2360.94	2352.81	2355.42	11439	0	25
2024.04.09	17:00:00	2355.41	2363.34	2355.21	2361.00	8759	0	25
2024.04.09	17:30:00	2361.01	2364.19	2345.18	2352.73	11514	0	25
2024.04.09	18:00:00	2352.76	2353.63	2343.89	2345.71	9267	0	25
2024.04.09	18:30:00	2345.72	2348.26	2338.23	2340.32	7846	0	25
2024.04.09	19:00:00	2340.27	2347.04	2340.03	2346.62	5854	0	25
2024.04.09	19:30:00	2346.62	2347.01	2341.56	2344.94	5198	0	25
2024.04.09	20:00:00	2344.94	2345.74	2341.87	2344.14	5394	0	25
2024.04.09	20:30:00	2343.97	2349.69	2343.77	2347.29	4458	0	25
2024.04.09	21:00:00	2347.30	2349.27	2345.52	2348.85	3556	0	25
2024.04.09	21:30:00	2348.92	2349.96	2347.84	2349.62	3000	0	25
2024.04.09	22:00:00	2349.61	2349.61	2345.21	2347.07	3071	0	25
2024.04.09	22:30:00	2346.99	2351.50	2346.58	2351.12	2634	0	25
2024.04.09	23:00:00	2351.16	2353.59	2350.64	2353.37	1432	0	25
2024.04.09	23:30:00	2353.36	2354.52	2352.42	2352.62	869	0	25
2024.04.10	01:00:00	2352.67	2353.63	2350.43	2352.69	1305	0	25
2024.04.10	01:30:00	2352.68	2354.13	2352.12	2352.30	859	0	25
2024.04.10	02:00:00	2352.28	2353.70	2351.53	2353.00	975	0	25
2024.04.10	02:30:00	2353.00	2354.99	2352.76	2354.85	1041	0	25
2024.04.10	03:00:00	2354.77	2355.52	2352.08	2352.10	1489	0	25
2024.04.10	03:30:00	2352.12	2353.19	2350.91	2351.61	1742	0	25
2024.04.10	04:00:00	2351.61	2351.95	2344.69	2347.26	5375	0	25
2024.04.10	04:30:00	2347.29	2349.93	2345.61	2349.34	3330	0	25
2024.04.10	05:00:00	2349.36	2350.69	2348.91	2350.33	2555	0	25
